SITE ID,STATUS,PPT_ID,ADDRESS,CITY,STATE,ZIP,BORO,LATITUDE,LONGITUDE,CROSS_STREET_1,CROSS_STREET_2,CORNER,INSTALL_DATE,ACTIVE_DATE,WIFI_STATUS,TABLET_STATUS,PHONE_STATUS,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,NTA,NTA_NAME
mn-05-136386,Link Active!,136386_136387,108 5 AVENUE,New York,NY,10011,Manhattan,40.73727988,-73.99282602,EAST 16 STREET,EAST 15 STREET,SW,08/05/2017 12:00:00 AM,08/30/2017 12:00:00 AM,up,up,up,5,3,54,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-136609,Link Active!,136609,775 6 AVENUE,New York,NY,10001,Manhattan,40.74493317,-73.99147237,WEST 26 STREET,WEST 27 STREET,NW,10/07/2017 12:00:00 AM,02/15/2018 12:00:00 AM,up,up,up,5,3,95,MN17,Midtown-Midtown South
mn-05-136688,Link Active!,136688_136692,302 5 AVENUE,New York,NY,10001,Manhattan,40.74671976,-73.98593572,WEST 31 STREET,WEST 32 STREET,NW,03/18/2017 12:00:00 AM,05/10/2017 12:00:00 AM,up,up,up,5,4,76,MN17,Midtown-Midtown South
mn-05-136857,Link Active!,136857,660 LEXINGTON AVENUE,New York,NY,10022,Manhattan,40.75980064,-73.97007156,EAST 55 STREET,EAST 56 STREET,NWC,12/06/2017 12:00:00 AM,05/08/2018 12:00:00 AM,up,up,up,5,4,100,MN19,Turtle Bay-East Midtown
mn-05-136910,Link Active!,136910,408 8 AVENUE,New York,NY,10001,Manhattan,40.74988,-73.994993,WEST 30 STREET,WEST 31 STREET,SE,05/26/2017 12:00:00 AM,06/30/2017 12:00:00 AM,up,up,up,5,3,101,MN17,Midtown-Midtown South
mn-05-137100,Link Active!,137100_137101,10 WEST 15 STREET,New York,NY,10011,Manhattan,40.736806,-73.993513,5 AVENUE,6 AVENUE,Midblock,09/23/2017 12:00:00 AM,05/09/2018 12:00:00 AM,up,up,up,5,3,54,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-137138,Link Active!,137138,130 MADISON AVENUE,New York,NY,10016,Manhattan,40.74575598,-73.98452873,EAST 31 STREET,EAST 30 STREET,SW,09/30/2017 12:00:00 AM,02/23/2018 12:00:00 AM,up,up,up,5,4,74,MN17,Midtown-Midtown South
mn-05-137157,Link Active!,137157_137158,159 WEST 52 STREET,New York,NY,10019,Manhattan,40.7622099,-73.98188075,7 AVENUE,6 AVENUE,NE,06/11/2017 12:00:00 AM,04/04/2018 12:00:00 AM,up,up,up,5,4,131,MN17,Midtown-Midtown South
mn-05-137210,Link Active!,137210_137238,410 MADISON AVENUE,New York,NY,10017,Manhattan,40.75674218,-73.97652976,EAST 48 STREET,EAST 49 STREET,NW,04/30/2017 12:00:00 AM,05/26/2017 12:00:00 AM,up,up,up,5,4,94,MN17,Midtown-Midtown South
mn-05-137211,Link Active!,137211,49 EAST 19 STREET,New York,NY,10003,Manhattan,40.73796976,-73.9885843,PARK AVENUE SOUTH,BROADWAY,Midblock,11/18/2017 12:00:00 AM,02/07/2018 12:00:00 AM,up,up,up,5,2,52,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-137241,Link Active!,137241_137242,245 PARK AVENUE SOUTH,New York,NY,10003,Manhattan,40.73809688,-73.9877384,EAST 20 STREET,EAST 19 STREET,Midblock,03/03/2018 12:00:00 AM,05/24/2018 12:00:00 AM,up,down,up,5,2,50,MN21,Gramercy
mn-05-137326,Link Active!,137326_137327,346 8 AVENUE,New York,NY,10001,Manhattan,40.747905,-73.996434,WEST 27 STREET,WEST 28 STREET,SE,06/04/2016 12:00:00 AM,07/07/2016 12:00:00 AM,up,up,up,5,3,95,MN17,Midtown-Midtown South
mn-05-137879,Link Active!,137879,96 5 AVENUE,New York,NY,10011,Manhattan,40.73663894,-73.99328247,EAST 15 STREET,EAST 14 STREET,SW,09/30/2017 12:00:00 AM,04/04/2018 12:00:00 AM,up,up,up,5,3,54,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-138006,Link Active!,138006_138007,750 6 AVENUE,New York,NY,10010,Manhattan,40.7437055,-73.99208429,WEST 25 STREET,WEST 24 STREET,NE,09/24/2017 12:00:00 AM,12/04/2017 12:00:00 AM,up,up,up,5,3,58,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
mn-05-138267,Link Active!,138267_138269,290 7 AVENUE,New York,NY,10001,Manhattan,40.74615485,-73.99428583,WEST 26 STREET,WEST 27 STREET,NWC,08/25/2017 12:00:00 AM,10/10/2017 12:00:00 AM,up,up,up,5,3,95,MN17,Midtown-Midtown South
mn-05-139461,Link Active!,139461,890 8 AVENUE,New York,NY,10019,Manhattan,40.76421225,-73.98454459,WEST 53 STREET,WEST 54 STREET,NE,04/30/2016 12:00:00 AM,05/26/2016 12:00:00 AM,up,up,up,5,3,131,MN17,Midtown-Midtown South
mn-05-139462,Link Active!,139462,828 8 AVENUE,New York,NY,10019,Manhattan,40.762151,-73.986052,WEST 50 STREET,WEST 49 STREET,SE,03/06/2016 12:00:00 AM,04/06/2016 12:00:00 AM,up,up,up,5,3,125,MN17,Midtown-Midtown South
mn-05-139806,Link Active!,139806,1170 BROADWAY,New York,NY,10001,Manhattan,40.74512705,-73.98867089,WEST 28 STREET,WEST 27 STREET,SE,10/15/2016 12:00:00 AM,11/02/2016 12:00:00 AM,up,up,up,5,2,58,MN13,Hudson Yards-Chelsea-Flatiron-Union Square
bk-03-145815,Link Active!,145815,1373 FULTON STREET,New York,NY,11216,Brooklyn,40.68027266,-73.94615493,MARCY AVENUE,BROOKLYN AVENUE,NE,03/24/2017 12:00:00 AM,07/28/2017 12:00:00 AM,up,up,up,3,36,269,BK75,Bedford
bk-03-145837,Link Active!,145837,505 NOSTRAND AVENUE,New York,NY,11216,Brooklyn,40.679987,-73.949473,FULTON STREET,HERKIMER STREET,MIDBLK,04/28/2017 12:00:00 AM,06/09/2017 12:00:00 AM,up,down,up,3,36,247,BK61,Crown Heights North
bk-06-117250,Link Active!,117250,304 5 AVENUE,New York,NY,11215,Brooklyn,40.673534,-73.982789,2 STREET,1 STREET,NW,06/27/2017 12:00:00 AM,08/15/2017 12:00:00 AM,up,up,up,6,39,135,BK37,Park Slope-Gowanus
bk-06-125626,Link Active!,125626,445 5 AVENUE,New York,NY,11215,Brooklyn,40.669018,-73.986317,9 STREET,10 STREET,SE,02/24/2017 12:00:00 AM,06/05/2017 12:00:00 AM,up,up,up,6,39,139,BK37,Park Slope-Gowanus
mn-05-144509,Link Active!,144509,28 EAST 30 STREET,New York,NY,10016,Manhattan,40.745126,-73.984639,MADISON AVENUE,PARK AVENUE,SE,10/01/2016 12:00:00 AM,11/21/2016 12:00:00 AM,up,up,up,5,2,74,MN17,Midtown-Midtown South
mn-05-144692,Link Active!,144692_144693,737 7 AVENUE,New York,NY,10019,Manhattan,40.76032636,-73.98369329,WEST 49 STREET,WEST 48 STREET,SE,05/13/2017 12:00:00 AM,06/12/2017 12:00:00 AM,up,up,up,5,4,125,MN17,Midtown-Midtown South
mn-06-103457,Link Active!,103457,200 EAST 25 STREET,New York,NY,10010,Manhattan,40.7399752,-73.98203484,3 AVENUE,2 AVENUE,SE,07/02/2016 12:00:00 AM,07/13/2016 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-107988,Link Active!,107988,949 2 AVENUE,New York,NY,10022,Manhattan,40.755193,-73.968444,EAST 50 STREET,EAST 51 STREET,W MID,10/28/2017 12:00:00 AM,02/15/2018 12:00:00 AM,up,up,down,6,4,98,MN19,Turtle Bay-East Midtown
mn-06-109579,Link Active!,109579,945 2 AVENUE,New York,NY,10022,Manhattan,40.75504319,-73.96855237,EAST 50 STREET,EAST 51 STREET,NWC,10/28/2017 12:00:00 AM,02/15/2018 12:00:00 AM,up,up,up,6,4,98,MN19,Turtle Bay-East Midtown
mn-06-120627,Link Active!,120627,132 EAST 51 STREET,New York,NY,10022,Manhattan,40.75694469,-73.971614,LEXINGTON AVENUE,3 AVENUE,MIDBLK,07/18/2017 12:00:00 AM,10/20/2017 12:00:00 AM,up,up,up,6,4,100,MN19,Turtle Bay-East Midtown
mn-06-121352,Link Active!,121352_121520,581B 3 AVENUE,New York,NY,10016,Manhattan,40.748289,-73.976105,EAST 38 STREET,EAST 39 STREET,NE,02/06/2016 12:00:00 AM,02/19/2016 12:00:00 AM,up,up,up,6,4,78,MN20,Murray Hill-Kips Bay
mn-06-121360,Link Active!,121360_121517,200 EAST 40 STREET,New York,NY,10016,Manhattan,40.74934112,-73.97518642,3 AVENUE,QUEENS MIDTOWN TUNNEL EXIT,SE,09/17/2016 12:00:00 AM,10/26/2016 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121364,Link Active!,121364_121518,605 3 AVENUE,New York,NY,10016,Manhattan,40.748914,-73.975648,EAST 39 STREET,EAST 40 STREET,NE,02/06/2016 12:00:00 AM,03/07/2016 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121368,Link Active!,121368_121524,163 EAST 42 STREET,New York,NY,10017,Manhattan,40.75118164,-73.97518778,3 AVENUE,LEXINGTON AVENUE,NW,04/01/2017 12:00:00 AM,06/21/2017 12:00:00 AM,up,up,up,6,4,92,MN19,Turtle Bay-East Midtown
mn-06-121369,Link Active!,121369_139572,770 2 AVENUE,New York,NY,10017,Manhattan,40.749203,-73.972507,EAST 41 STREET,EAST 42 STREET,NE,08/26/2017 12:00:00 AM,12/04/2017 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121370,Link Active!,121370_121414,200 EAST 46 STREET,New York,NY,10017,Manhattan,40.753196,-73.972445,3 AVENUE,2 AVENUE,SE,02/07/2016 12:00:00 AM,02/19/2016 12:00:00 AM,up,up,up,6,4,90,MN19,Turtle Bay-East Midtown
mn-06-121377,Link Active!,121377_121595,133 EAST 40 STREET,New York,NY,10017,Manhattan,40.75013253,-73.9767944,LEXINGTON AVENUE,3 AVENUE,NE,04/15/2017 12:00:00 AM,06/21/2017 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
mn-06-121413,Link Active!,121413,857 2 AVENUE,New York,NY,10017,Manhattan,40.75234297,-73.97052358,EAST 46 STREET,EAST 45 STREET,SWC,03/18/2018 12:00:00 AM,05/17/2018 12:00:00 AM,up,up,up,6,4,90,MN19,Turtle Bay-East Midtown
mn-06-121416,Link Active!,121416,743 2 AVENUE,New York,NY,10016,Manhattan,40.748513,-73.973319,EAST 40 STREET,EAST 39 STREET,SWC,08/26/2017 12:00:00 AM,12/05/2017 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121418,Link Active!,121418,767 2 AVENUE,New York,NY,10017,Manhattan,40.74929182,-73.97275057,EAST 41 STREET,EAST 42 STREET,NWC,11/04/2017 12:00:00 AM,02/09/2018 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121424,Link Active!,121424,681 2 AVENUE,New York,NY,10016,Manhattan,40.74665132,-73.97468574,EAST 37 STREET,EAST 36 STREET,SWC,03/18/2018 12:00:00 AM,05/17/2018 12:00:00 AM,up,up,up,6,4,78,MN20,Murray Hill-Kips Bay
mn-06-121427,Link Active!,121427_121465,728 2 AVENUE,New York,NY,10016,Manhattan,40.74796623,-73.9734053,EAST 39 STREET,EAST 40 STREET,NE,11/11/2017 12:00:00 AM,04/05/2018 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121429,Link Active!,121429,748 2 AVENUE,New York,NY,10017,Manhattan,40.74857853,-73.97296141,EAST 40 STREET,EAST 41 STREET,NE,08/26/2017 12:00:00 AM,12/05/2017 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121430,Link Active!,121430_122195,563 2 AVENUE,New York,NY,10016,Manhattan,40.74303942,-73.97730732,EAST 31 STREET,EAST 32 STREET,NWC,02/24/2018 12:00:00 AM,05/17/2018 12:00:00 AM,up,up,up,6,2,70,MN20,Murray Hill-Kips Bay
mn-06-121437,Link Installed; Connecting Power and Fiber,121437_121450,490 2 AVENUE,New York,NY,10016,Manhattan,40.740894,-73.978561,EAST 28 STREET,EAST 27 STREET,SEC,04/23/2018 12:00:00 AM,,Not Available,Not Available,Not Available,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121439,Link Active!,121439_121441,519 2 AVENUE,New York,NY,10016,Manhattan,40.74159316,-73.97836301,EAST 28 STREET,EAST 29 STREET,SWC,10/07/2017 12:00:00 AM,12/05/2017 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
bk-02-126433,Link Active!,126433,395 FLATBUSH AVENUE EXTENSION,New York,NY,11201,Brooklyn,40.689026,-73.980862,FULTON STREET,DEKALB AVENUE,NE,02/13/2017 12:00:00 AM,07/25/2017 12:00:00 AM,up,up,up,2,35,33,BK68,Fort Greene
bk-03-145843,Link Active!,145843,545 NOSTRAND AVENUE,New York,NY,11216,Brooklyn,40.678818,-73.949579,HERKIMER PLACE,ATLANTIC AVENUE,NE,05/06/2017 12:00:00 AM,05/31/2017 12:00:00 AM,up,up,up,3,36,247,BK61,Crown Heights North
bk-05-145941,Link Active!,145941,3386 FULTON STREET,New York,NY,11208,Brooklyn,40.68406084,-73.87053741,CRESCENT STREET,HEMLOCK STREET,Midblock,09/29/2017 12:00:00 AM,11/21/2017 12:00:00 AM,up,up,up,5,37,1184,BK83,Cypress Hills-City Line
bk-06-125910,Link Active!,125910_125911,462 5 AVENUE,New York,NY,11215,Brooklyn,40.66853323,-73.98695629,10 STREET,11 STREET,SW,02/23/2017 12:00:00 AM,04/03/2017 12:00:00 AM,up,up,up,6,39,139,BK37,Park Slope-Gowanus
bk-06-145896,Link Active!,145896,667 WARREN STREET,New York,NY,11217,Brooklyn,40.680323,-73.978034,5 AVENUE,4 AVENUE,NW,07/27/2017 12:00:00 AM,09/05/2017 12:00:00 AM,up,up,up,6,39,12901,BK37,Park Slope-Gowanus
bk-06-145902,Link Active!,145902,258 14 STREET,New York,NY,11215,Brooklyn,40.66622971,-73.98905662,5 AVENUE,4 AVENUE,SW,07/31/2017 12:00:00 AM,08/31/2017 12:00:00 AM,up,up,up,6,39,141,BK37,Park Slope-Gowanus
mn-06-121442,Link Active!,121442,539 2 AVENUE,New York,NY,10016,Manhattan,40.74223411,-73.97789516,EAST 30 STREET,EAST 29 STREET,SWC,10/28/2017 12:00:00 AM,02/15/2018 12:00:00 AM,up,up,up,6,2,70,MN20,Murray Hill-Kips Bay
mn-06-121447,Link Installed; Connecting Power and Fiber,121447,459 2 AVENUE,New York,NY,10010,Manhattan,40.73976238,-73.979693,EAST 26 STREET,EAST 25 STREET,SWC,05/09/2018 12:00:00 AM,,Not Available,Not Available,Not Available,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121489,Link Active!,121489,172 EAST 24 STREET,New York,NY,10010,Manhattan,40.739531,-73.982889,3 AVENUE,LEXINGTON AVENUE,SW,04/30/2016 12:00:00 AM,05/17/2016 12:00:00 AM,up,up,up,6,2,68,MN21,Gramercy
mn-06-121495,Link Active!,121495,154 EAST 29 STREET,New York,NY,10016,Manhattan,40.742625,-73.980628,3 AVENUE,LEXINGTON AVENUE,SW,05/14/2016 12:00:00 AM,06/24/2016 12:00:00 AM,up,up,up,6,2,72,MN20,Murray Hill-Kips Bay
mn-06-121496,Link Active!,121496_121497,395 3 AVENUE,New York,NY,10016,Manhattan,40.742007,-73.98068,EAST 28 STREET,EAST 29 STREET,NE,04/23/2016 12:00:00 AM,05/17/2016 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121498,Link Active!,121498_139627,373 3 AVENUE,New York,NY,10016,Manhattan,40.74116898,-73.98129694,EAST 27 STREET,EAST 26 STREET,SE,01/29/2016 12:00:00 AM,02/01/2016 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121499,Link Active!,121499_121500,359 3 AVENUE,New York,NY,10016,Manhattan,40.740775,-73.981576,EAST 26 STREET,EAST 27 STREET,NE,01/15/2016 12:00:00 AM,01/26/2016 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121502,Link Active!,121502_121503,489 3 AVENUE,New York,NY,10016,Manhattan,40.745116,-73.978416,EAST 33 STREET,EAST 34 STREET,NE,02/06/2016 12:00:00 AM,02/19/2016 12:00:00 AM,up,up,up,6,2,70,MN20,Murray Hill-Kips Bay
mn-06-121505,Link Active!,121505,151 EAST 31 STREET,New York,NY,10016,Manhattan,40.74395034,-73.97965465,3 AVENUE,LEXINGTON AVENUE,NW,04/23/2016 12:00:00 AM,05/17/2016 12:00:00 AM,up,up,up,6,2,72,MN20,Murray Hill-Kips Bay
mn-06-121506,Link Active!,121506,200 EAST 30 STREET,New York,NY,10016,Manhattan,40.743093,-73.979813,3 AVENUE,2 AVENUE,SE,05/21/2016 12:00:00 AM,06/24/2016 12:00:00 AM,up,up,up,6,2,70,MN20,Murray Hill-Kips Bay
mn-06-121511,Link Active!,121511,543 3 AVENUE,New York,NY,10016,Manhattan,40.74705,-73.977005,EAST 36 STREET,EAST 37 STREET,NE,02/04/2017 12:00:00 AM,03/23/2017 12:00:00 AM,up,up,up,6,4,78,MN20,Murray Hill-Kips Bay
mn-06-121512,Link Active!,121512,528 3 AVENUE,New York,NY,10016,Manhattan,40.74653888,-73.97768758,EAST 35 STREET,EAST 36 STREET,NW,01/15/2016 12:00:00 AM,01/27/2016 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
mn-06-121513,Link Active!,121513,525 3 AVENUE,New York,NY,10016,Manhattan,40.746449,-73.977444,EAST 35 STREET,EAST 36 STREET,NE,02/06/2016 12:00:00 AM,02/19/2016 12:00:00 AM,up,up,up,6,4,78,MN20,Murray Hill-Kips Bay
mn-06-121519,Link Active!,121519_139992,596 3 AVENUE,New York,NY,10016,Manhattan,40.7488188,-73.97602629,EAST 39 STREET,EAST 40 STREET,SW,03/24/2016 12:00:00 AM,04/25/2016 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
mn-06-121521,Link Active!,121521_145494,578 3 AVENUE,New York,NY,10016,Manhattan,40.74838329,-73.9763443,EAST 38 STREET,EAST 39 STREET,NW,02/28/2016 12:00:00 AM,03/10/2016 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
mn-06-121522,Link Active!,121522_139583,560 3 AVENUE,New York,NY,10016,Manhattan,40.74778786,-73.97677658,EAST 37 STREET,EAST 38 STREET,NW,02/06/2016 12:00:00 AM,03/21/2016 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
mn-06-121527,Link Active!,121527,639 3 AVENUE,New York,NY,10017,Manhattan,40.750156,-73.974741,EAST 41 STREET,EAST 42 STREET,SE,06/11/2016 12:00:00 AM,07/01/2016 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121529,Link Active!,121529_139749,155 EAST 40 STREET,New York,NY,10017,Manhattan,40.74960493,-73.9755338,3 AVENUE,LEXINGTON AVENUE,NW,11/13/2016 12:00:00 AM,12/05/2016 12:00:00 AM,up,up,up,6,4,80,MN20,Murray Hill-Kips Bay
bk-01-146001,Link Active!,146001,185 BERRY STREET,New York,NY,11249,Brooklyn,40.716849745450816,-73.96084076418032,NORTH 4 STREET,NORTH 3 STREET,SW,11/22/2017 12:00:00 AM,02/01/2018 12:00:00 AM,up,down,up,1,34,553,BK73,North Side-South Side
bk-07-125846,Link Active!,125846_125860,968 4 AVENUE,New York,NY,11232,Brooklyn,40.65371111,-74.00525819,37 STREET,38 STREET,SW,04/28/2017 12:00:00 AM,06/09/2017 12:00:00 AM,up,up,up,7,38,84,BK32,Sunset Park West
bk-08-145908,Link Active!,145908,888 PACIFIC STREET,New York,NY,11238,Brooklyn,40.68023805,-73.96451072,UNDERHILL AVENUE,WASHINGTON STREET,MIDBLK,08/10/2017 12:00:00 AM,01/05/2018 12:00:00 AM,up,up,up,8,35,203,BK64,Prospect Heights
bk-09-127021,Link Active!,127021,1106 NOSTRAND AVENUE,New York,NY,11225,Brooklyn,40.6607318,-73.95072664,MAPLE STREET,MIDWOOD STREET,SW,02/17/2017 12:00:00 AM,03/07/2017 12:00:00 AM,up,up,up,9,40,800,BK60,Prospect Lefferts Gardens-Wingate
bk-14-145929,Link Active!,145929,43 SNYDER AVENUE,New York,NY,11226,Brooklyn,40.64868919,-73.95596197,BEDFORD AVENUE,FLATBUSH AVENUE,NW,09/17/2017 12:00:00 AM,10/12/2017 12:00:00 AM,up,up,up,14,40,794,BK95,Erasmus
bx-01-145841,Link Active!,145841,301 WALTON AVENUE,New York,NY,10451,Bronx,40.81503931,-73.92988537,EAST 138 STREET,EAST 140 STREET,MIDBLK,04/22/2017 12:00:00 AM,06/28/2017 12:00:00 AM,up,up,up,1,8,63,BX63,West Concourse
bx-01-146054,Link Active!,146054,601 EAST 138 STREET,New York,NY,10454,Bronx,40.8063848522105,-73.91624535058435,ST. ANN'S AVENUE,CYPRESS AVENUE,Midblock,02/12/2018 12:00:00 AM,07/11/2018 12:00:00 AM,up,up,up,1,8,2702,BX39,Mott Haven-Port Morris
mn-06-121531,Link Active!,121531_121532,716 3 AVENUE,New York,NY,10017,Manhattan,40.75262285,-73.97325385,EAST 45 STREET,EAST 44 STREET,SW,04/29/2017 12:00:00 AM,06/07/2017 12:00:00 AM,up,up,up,6,4,92,MN19,Turtle Bay-East Midtown
mn-06-121535,Link Active!,121535_139991,685 3 AVENUE,New York,NY,10017,Manhattan,40.751497,-73.973765,EAST 43 STREET,EAST 44 STREET,NE,07/19/2016 12:00:00 AM,07/21/2016 12:00:00 AM,up,up,up,6,4,88,MN19,Turtle Bay-East Midtown
mn-06-121538,Link Active!,121538_139630,300 EAST 45 STREET,New York,NY,10017,Manhattan,40.75163236,-73.97065717,2 AVENUE,1 AVENUE,Midblock,11/04/2017 12:00:00 AM,03/06/2018 12:00:00 AM,up,up,up,6,4,90,MN19,Turtle Bay-East Midtown
mn-06-121539,Link Active!,121539,355 3 AVENUE,New York,NY,10010,Manhattan,40.740573,-73.981729,EAST 26 STREET,EAST 25 STREET,SE,01/15/2016 12:00:00 AM,01/26/2016 12:00:00 AM,up,up,up,6,2,66,MN20,Murray Hill-Kips Bay
mn-06-121540,Link Installed; Connecting Power and Fiber,121540_141680,866 2 AVENUE,New York,NY,10017,Manhattan,40.752476,-73.970116,EAST 46 STREET,EAST 47 STREET,NE,05/19/2018 12:00:00 AM,,Not Available,Not Available,Not Available,6,4,90,MN19,Turtle Bay-East Midtown
mn-06-121649,Link Active!,121649,20 EAST 35 STREET,New York,NY,10016,Manhattan,40.74832255,-73.9823716,MADISON AVENUE,PARK AVENUE,SE,04/07/2018 12:00:00 AM,06/05/2018 12:00:00 AM,up,up,up,6,2,74,MN17,Midtown-Midtown South
mn-06-121671,Link Active!,121671,401 EAST 48 STREET,New York,NY,10017,Manhattan,40.75254917,-73.96672853,1 AVENUE,GENERAL DOUGLAS MACARTHUR PLAZA,NW,12/08/2017 12:00:00 AM,04/11/2018 12:00:00 AM,up,up,up,6,4,8603,MN19,Turtle Bay-East Midtown
mn-06-121676,Link Active!,121676_139560,943 1 AVENUE,New York,NY,10022,Manhattan,40.7550807,-73.96543425,EAST 52 STREET,EAST 51 STREET,SW,11/29/2017 12:00:00 AM,03/06/2018 12:00:00 AM,up,up,up,6,4,98,MN19,Turtle Bay-East Midtown
mn-06-121677,Link Active!,121677_121678,944 1 AVENUE,New York,NY,10022,Manhattan,40.75499065,-73.96518956,EAST 52 STREET,EAST 51 STREET,SE,01/24/2018 12:00:00 AM,05/09/2018 12:00:00 AM,up,up,up,6,4,8603,MN19,Turtle Bay-East Midtown
mn-06-121680,Link Active!,121680_121681,400 EAST 51 STREET,New York,NY,10022,Manhattan,40.754371219898196,-73.96565022596064,1 AVENUE,BEEKMAN PLACE,SE,04/18/2018 12:00:00 AM,06/07/2018 12:00:00 AM,up,up,up,6,4,8603,MN19,Turtle Bay-East Midtown
mn-06-121683,Link Active!,121683,1000 1 AVENUE,New York,NY,10022,Manhattan,40.75687875,-73.96381797,EAST 55 STREET,EAST 54 STREET,SE,10/20/2017 12:00:00 AM,03/06/2018 12:00:00 AM,up,up,up,6,4,10601,MN19,Turtle Bay-East Midtown
mn-06-121684,Link Installed; Connecting Power and Fiber,121684,976 1 AVENUE,New York,NY,10022,Manhattan,40.7562636,-73.96418188,EAST 54 STREET,EAST 53 STREET,SE,04/18/2018 12:00:00 AM,,Not Available,Not Available,Not Available,6,4,8603,MN19,Turtle Bay-East Midtown
mn-06-121688,Link Installed; Connecting Power and Fiber,121688_121689,966 1 AVENUE,New York,NY,10022,Manhattan,40.75581174,-73.96459519,EAST 53 STREET,EAST 54 STREET,NE,04/23/2018 12:00:00 AM,,Not Available,Not Available,Not Available,6,4,8603,MN19,Turtle Bay-East Midtown
mn-06-121692,Link Active!,121692_121693,1026 1 AVENUE,New York,NY,10022,Manhattan,40.75770122,-73.96321332,EAST 56 STREET,EAST 57 STREET,NE,10/25/2017 12:00:00 AM,03/06/2018 12:00:00 AM,up,up,up,6,5,10601,MN19,Turtle Bay-East Midtown
mn-06-121695,Link Active!,121695_121696,1011 1 AVENUE,New York,NY,10022,Manhattan,40.75717377,-73.96390551,EAST 55 STREET,EAST 56 STREET,NW,10/20/2017 12:00:00 AM,05/02/2018 12:00:00 AM,up,up,up,6,5,108,MN19,Turtle Bay-East Midtown
bk-03-145750,Link Active!,145750,560 FRANKLIN AVENUE,New York,NY,11238,Brooklyn,40.679506,-73.955431,ATLANTIC AVENUE,BREVOORT PLACE,NW,02/27/2017 12:00:00 AM,03/13/2017 12:00:00 AM,up,up,up,3,36,227,BK69,Clinton Hill
bk-08-126469,Link Active!,126469,529 EASTERN PARKWAY,New York,NY,11216,Brooklyn,40.670115,-73.950627,NOSTRAND AVENUE,RODGERS AVENUE,NW,02/03/2017 12:00:00 AM,02/23/2017 12:00:00 AM,up,up,up,8,35,31702,BK61,Crown Heights North
bk-08-127039,Link Active!,127039,695 NOSTRAND AVENUE,New York,NY,11216,Brooklyn,40.673527,-73.950078,PARK PLACE,PROSPECT STREET,NE,02/17/2017 12:00:00 AM,03/08/2017 12:00:00 AM,up,up,up,8,36,31701,BK61,Crown Heights North
bk-08-145990,Link Active!,145990,634 FRANKLIN AVENUE,New York,NY,11238,Brooklyn,40.676714,-73.955858,BERGEN STREET,ST. MARKS AVENUE,SW,11/03/2017 12:00:00 AM,01/22/2018 12:00:00 AM,up,up,up,8,35,305,BK61,Crown Heights North
bk-09-127020,Link Active!,127020,926 NOSTRAND AVENUE,New York,NY,11225,Brooklyn,40.66620283,-73.95091335,CROWN STREET,MONTGOMERY STREET,SW,02/03/2017 12:00:00 AM,03/01/2017 12:00:00 AM,up,up,up,9,35,321,BK63,Crown Heights South
bk-14-145949,Link Installed; Connecting Power and Fiber,145949,9 SNYDER AVENUE,New York,NY,11226,Brooklyn,40.64860712,-73.95781959,FLATBUSH AVENUE,BEDFORD AVENUE,Midblock,09/17/2017 12:00:00 AM,,Not Available,Not Available,Not Available,14,40,794,BK95,Erasmus
bx-01-146055,Link Active!,146055,468 BROOK AVENUE,New York,NY,10455,Bronx,40.81284091,-73.91607435,EAST 146 STREET,EAST 147 STREET,SE,02/12/2018 12:00:00 AM,05/31/2018 12:00:00 AM,up,up,up,1,8,43,BX39,Mott Haven-Port Morris
