,type,id,lat,lon,tags_addr:city,tags_shop,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
686,node,5747118116,40.6397326,-73.9941859,,clothes,Mrs.K,POINT (-73.99418590000001 40.6397326),6,11219,0,Brooklyn,92561.0,42002738.4672304,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
505,node,5266898172,40.774115,-73.9576435,,clothes,Vivaldi,POINT (-73.9576435 40.774115),196,10075,0,New York,25203.0,4809654.27648916,NY,New York,36,061,http://www.usps.com/,0.0,0.0
725,node,5808147981,40.7767518,-73.9615463,,clothes,Barbour,POINT (-73.96154629999999 40.7767518),196,10075,0,New York,25203.0,4809654.27648916,NY,New York,36,061,http://www.usps.com/,0.0,0.0
770,node,5919283363,40.7741968,-73.9532449,,clothes,Gentlemen's Resale,POINT (-73.9532449 40.7741968),196,10075,0,New York,25203.0,4809654.27648916,NY,New York,36,061,http://www.usps.com/,0.0,0.0
520,node,5288175921,40.7483328,-73.9849564,,clothes,Juicy Couture,POINT (-73.9849564 40.7483328),206,10118,1,New York,0.0,91733.71536502,NY,New York,36,061,http://www.usps.com/,0.0,0.0
521,node,5311459471,40.7455663,-73.9022934,,clothes,T-Shirt & More,POINT (-73.9022934 40.7455663),74,11377,0,Woodside,90852.0,71832387.4944802,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
529,node,5342854832,40.763916,-73.7708511,,clothes,Yvette Lingerie,POINT (-73.7708511 40.763916),255,11361,0,Bayside,28496.0,50163518.2433512,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
530,node,5342868236,40.7658348,-73.7720108,,clothes,Karma Boutique,POINT (-73.7720108 40.7658348),255,11361,0,Bayside,28496.0,50163518.2433512,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
531,node,5349703557,40.6988437,-73.9102808,,clothes,Blessed Buy,POINT (-73.9102808 40.6988437),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
620,node,5541524936,40.7001104,-73.9130141,,clothes,Le Point Value Thrift,POINT (-73.9130141 40.7001104),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
649,node,5627227251,40.7048003,-73.9196815,,clothes,Surya Clothing,POINT (-73.9196815 40.7048003),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
653,node,5640415472,40.7083432,-73.9218536,,clothes,28 Scott Vintage,POINT (-73.92185360000001 40.7083432),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
680,node,5734412272,40.7047186,-73.929147,,clothes,Le Point Value Thrift,POINT (-73.929147 40.7047186),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
681,node,5735225821,40.7051331,-73.9291373,,clothes,Urban Jungle Vintage and Thrift,POINT (-73.92913729999999 40.7051331),98,11237,0,Brooklyn,49335.0,27425868.1713133,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
538,node,5397493604,40.6926513,-73.8585019,,clothes,Sports Lane,POINT (-73.85850189999999 40.6926513),180,11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
539,node,5397493616,40.693397,-73.8532052,,clothes,Baby Blue Ladies,POINT (-73.8532052 40.693397),180,11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
540,node,5397494587,40.6924424,-73.8585026,,clothes,Rainbow Shop,POINT (-73.85850259999999 40.6924424),180,11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
541,node,5397496088,40.6923695,-73.8612684,,clothes,Wood Story,POINT (-73.8612684 40.6923695),180,11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
542,node,5397496445,40.6933433,-73.8533423,,clothes,R.S. Army/Navy,POINT (-73.85334229999999 40.6933433),180,11421,0,Woodhaven,39014.0,24314441.7639082,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
554,node,5425887136,40.7605098,-73.8268339,,clothes,Coqueta,POINT (-73.8268339 40.7605098),63,11354,0,Flushing,58525.0,61985147.4508045,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
555,node,5425887466,40.7599797,-73.8289448,Flushing,clothes,Jembro,POINT (-73.8289448 40.7599797),63,11354,0,Flushing,58525.0,61985147.4508045,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
560,node,5455240396,40.7579591,-73.8614932,,clothes,Northern Safety Center,POINT (-73.8614932 40.7579591),70,11369,0,East Elmhurst,38116.0,30060493.2463742,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
621,node,5548912146,40.8322453,-73.8656258,,clothes,Dante's Tuxedos,POINT (-73.8656258 40.8322453),35,10472,0,Bronx,66356.0,30963245.1883283,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
624,node,5552551405,40.8306385,-73.8618904,,clothes,Fatema,POINT (-73.86189039999999 40.8306385),35,10472,0,Bronx,66356.0,30963245.1883283,NY,Bronx,36,005,http://www.usps.com/,0.0,0.0
654,node,5641806487,40.7232009,-73.9008861,,clothes,On the Road Again Corporation,POINT (-73.90088609999999 40.7232009),93,11378,0,Maspeth,35473.0,66260538.7433529,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
667,node,5693958725,40.6852218,-73.9143001,,clothes,Rainbow,POINT (-73.91430010000001 40.6852218),112,11207,0,Brooklyn,93556.0,73966260.541061,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
677,node,5721456349,40.6927935,-73.9121153,,clothes,B & B Clothing,POINT (-73.9121153 40.6927935),179,11221,0,Brooklyn,80232.0,38580480.4343075,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
684,node,5743889032,40.6978758,-73.9308812,,clothes,Little Hippie,POINT (-73.9308812 40.6978758),179,11221,0,Brooklyn,80232.0,38580480.4343075,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
678,node,5721473860,40.7430708,-73.9203715,,clothes,South Pole Store,POINT (-73.9203715 40.7430708),85,11104,0,Sunnyside,27127.0,12084432.1160844,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
679,node,5728049037,40.6722571,-73.8186407,,clothes,Lotus Bazaar,POINT (-73.8186407 40.6722571),120,11420,0,South Ozone Park,44538.0,61879568.3727771,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
688,node,5758422842,40.7505081,-73.8641202,,clothes,D'Angelo's,POINT (-73.8641202 40.7505081),73,11368,0,Corona,109069.0,72489663.284463,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
698,node,5764857530,40.7572608,-73.8677022,,clothes,,POINT (-73.8677022 40.7572608),73,11368,0,Corona,109069.0,72489663.284463,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
697,node,5764260268,40.7764139,-73.9113767,,clothes,Buffalo Exchange,POINT (-73.91137670000001 40.7764139),58,11105,0,Astoria,36906.0,48795608.0799341,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
712,node,5782499559,40.7944593,-73.93554,,clothes,Danny Fashion Casa,POINT (-73.93554 40.7944593),53,10029,0,New York,77503.0,22963435.6769661,NY,New York,36,061,http://www.usps.com/,0.0,0.0
720,node,5804789754,40.7499584,-73.9886863,,clothes,Target,POINT (-73.9886863 40.7499584),233,10120,1,New York,0.0,35179.27221883,NY,New York,36,061,http://www.usps.com/,0.0,0.0
747,node,5892946810,40.7250081,-73.8212105,,clothes,Eshet Chayil,POINT (-73.82121050000001 40.7250081),88,11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
748,node,5892949326,40.7254837,-73.8214728,,clothes,Elzee,POINT (-73.8214728 40.7254837),88,11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
797,node,5990958680,40.7296392,-73.8234966,,clothes,J & Z Couture,POINT (-73.8234966 40.7296392),88,11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
798,node,5991000179,40.7297571,-73.8235732,,clothes,N. Brand 26,POINT (-73.8235732 40.7297571),88,11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
799,node,6019991050,40.7182696,-73.8167643,,clothes,Julie Kaye,POINT (-73.8167643 40.7182696),88,11367,0,Flushing,41773.0,72810151.5885401,NY,Queens,36,081,http://www.usps.com/,0.0,0.0
776,node,5921473185,40.5963872,-73.980169,,clothes,Telco,POINT (-73.980169 40.5963872),145,11223,0,Brooklyn,79864.0,58702923.4662996,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
796,node,5987486726,40.6829997,-73.9928466,,clothes,Katlan Boutique,POINT (-73.99284659999999 40.6829997),118,11231,0,Brooklyn,33144.0,39379691.7940637,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
823,way,247915246,40.6825303,-73.9352229,,clothes,The Little Red Boutique,POINT (-73.9352229 40.6825303),185,11233,0,Brooklyn,66737.0,37871693.6822543,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
