,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name,geometry,index_right,ZIPCODE,BLDGZIP,PO_NAME,POPULATION,AREA,STATE,COUNTY,ST_FIPS,CTY_FIPS,URL,SHAPE_AREA,SHAPE_LEN
183,node,1741221041,40.7025856,-73.993235,Brooklyn,restaurant,Grimmaldi’s Pizza,POINT (-73.993235 40.7025856),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
265,node,2015863190,40.6866702,-73.9940071,,restaurant,Layla Jones,POINT (-73.9940071 40.6866702),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
306,node,2081554551,40.6980042,-73.9916267,,restaurant,Park Plaza Diner,POINT (-73.9916267 40.6980042),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
310,node,2101983249,40.6974667,-73.9933972,,restaurant,Ozu,POINT (-73.9933972 40.6974667),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
311,node,2101984777,40.6974111,-73.9932001,,restaurant,Clark's Restaurant,POINT (-73.9932001 40.6974111),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
429,node,2304436426,40.6901272,-73.9946122,Brooklyn,restaurant,Tripoli,POINT (-73.99461220000001 40.6901272),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
435,node,2321103071,40.6951581,-73.9960954,Brooklyn,restaurant,Heights Cafe,POINT (-73.9960954 40.6951581),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
445,node,2348727670,40.6892178,-73.9924085,Brooklyn,restaurant,Bareburger,POINT (-73.9924085 40.6892178),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
446,node,2348727678,40.6880867,-73.9973674,Brooklyn,restaurant,Bocca Lupo,POINT (-73.9973674 40.6880867),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
447,node,2348727699,40.6892743,-73.992379,,restaurant,Yemen Cuisine,POINT (-73.992379 40.6892743),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
453,node,2357685316,40.684621,-73.9916721,Brooklyn,restaurant,Burger on Smith,POINT (-73.9916721 40.684621),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
490,node,2387013568,40.6855992,-73.9945005,Brooklyn,restaurant,Watty & Meg,POINT (-73.9945005 40.6855992),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
491,node,2387017165,40.6857767,-73.994432,Brooklyn,restaurant,Awash Ethiopian Restaurant,POINT (-73.994432 40.6857767),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
492,node,2387017404,40.6858175,-73.9944077,Brooklyn,restaurant,Moo Burger,POINT (-73.9944077 40.6858175),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
572,node,2494077206,40.6950553,-73.9960677,,restaurant,Dellarocco's Pizza,POINT (-73.9960677 40.6950553),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
584,node,2494312651,40.6986946,-73.9925742,Brooklyn,restaurant,Sociale,POINT (-73.99257420000001 40.6986946),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
650,node,2549978393,40.6878211,-74.0012052,Brooklyn,restaurant,Cobble Hook,POINT (-74.0012052 40.6878211),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
654,node,2550005838,40.6890344,-73.9837869,,restaurant,IHOP,POINT (-73.9837869 40.6890344),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
699,node,2560788818,40.6996776,-73.9920753,Brooklyn,restaurant,Henry's End,POINT (-73.9920753 40.6996776),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
710,node,2562277737,40.69075,-73.9956064,Brooklyn,restaurant,Chez Moi,POINT (-73.9956064 40.69075),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
721,node,2563607404,40.6996237,-73.9921169,Brooklyn,restaurant,Asya,POINT (-73.9921169 40.6996237),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
745,node,2568345285,40.6924037,-73.9844516,,restaurant,GOLDEN FRIED DUMPLING,POINT (-73.9844516 40.6924037),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
747,node,2568518924,40.7023303,-73.9874177,,restaurant,Superfine,POINT (-73.98741769999999 40.7023303),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
748,node,2568518953,40.7025576,-73.9871063,Brooklyn,restaurant,Bread & Spread,POINT (-73.98710629999999 40.7025576),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
749,node,2568539452,40.7024461,-73.9894328,Brooklyn,restaurant,Front Street Pizza,POINT (-73.9894328 40.7024461),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
877,node,2676420982,40.6936271,-73.9985233,,restaurant,River Deli,POINT (-73.9985233 40.6936271),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
891,node,2691376406,40.6901448,-73.9879157,,restaurant,The New Apollo Diner,POINT (-73.9879157 40.6901448),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
991,node,2722753684,40.699115,-73.992321,,restaurant,Great Wall,POINT (-73.992321 40.699115),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1061,node,2774078095,40.6847154,-73.9919935,Brooklyn,restaurant,Kor Tor Mor,POINT (-73.99199350000001 40.6847154),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1062,node,2774078096,40.6844742,-73.9921416,Brooklyn,restaurant,Cafe Luluc,POINT (-73.9921416 40.6844742),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1286,node,3134690526,40.7016275,-73.98689,,restaurant,Dumbo Kitchen,POINT (-73.98689 40.7016275),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1337,node,3174844884,40.703039,-73.9940577,Brooklyn,restaurant,Shake Shack DUMBO,POINT (-73.9940577 40.703039),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1516,node,3634267071,40.7029414,-73.9938932,Brooklyn,restaurant,7 Old Fulton,POINT (-73.9938932 40.7029414),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1517,node,3634267081,40.7026958,-73.9934832,Brooklyn,restaurant,Juliana's DUMBO,POINT (-73.9934832 40.7026958),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1558,node,3731187552,40.7021022,-73.9845254,,restaurant,Los Papi's,POINT (-73.9845254 40.7021022),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1568,node,3771296548,40.7027939,-73.9908031,Brooklyn,restaurant,Miso Sushi,POINT (-73.99080309999999 40.7027939),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1943,node,4316449692,40.6872125,-73.9904069,,restaurant,Hanco's,POINT (-73.9904069 40.6872125),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
1955,node,4316479490,40.6884268,-73.9882171,,restaurant,Simple NYC-Downtown Brooklyn,POINT (-73.9882171 40.6884268),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2063,node,4455834692,40.6986055,-73.9926606,,restaurant,Kogane Ramen,POINT (-73.99266059999999 40.6986055),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2135,node,4526840980,40.6935668,-73.9854464,Brooklyn,restaurant,La Defense,POINT (-73.9854464 40.6935668),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2153,node,4557451332,40.6932051,-73.986059,,restaurant,Hale and Hearty Soup,POINT (-73.986059 40.6932051),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2154,node,4557535106,40.6938348,-73.9850036,,restaurant,Metro Cafe,POINT (-73.9850036 40.6938348),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2162,node,4564264140,40.6889041,-73.9833259,Brooklyn,restaurant,Ganso,POINT (-73.9833259 40.6889041),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2169,node,4587467371,40.6908163,-73.9958386,Brooklyn,restaurant,Colonie,POINT (-73.9958386 40.6908163),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2260,node,4758986122,40.6920213,-73.9856505,,restaurant,Tío Pio's,POINT (-73.98565050000001 40.6920213),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2299,node,4795912927,40.6898108,-73.9817173,,restaurant,The Wei,POINT (-73.9817173 40.6898108),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2406,node,4881982922,40.6883505,-73.9889597,,restaurant,Sottocasa,POINT (-73.9889597 40.6883505),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2407,node,4881982923,40.6880536,-73.9881875,,restaurant,French Louie,POINT (-73.9881875 40.6880536),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2541,node,5023063821,40.7032425,-73.9937383,,restaurant,Ignazio's,POINT (-73.9937383 40.7032425),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
2943,node,5315316621,40.6993442,-73.9922691,,restaurant,Bevacco,POINT (-73.9922691 40.6993442),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3174,node,5420303352,40.687801,-73.9957329,Brooklyn,restaurant,La Vara,POINT (-73.99573289999999 40.687801),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3378,node,5538367712,40.6897792,-73.9811102,,restaurant,Applebee's,POINT (-73.9811102 40.6897792),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3395,node,5544159824,40.6864504,-73.9905104,,restaurant,Caroll Gardens Classic Diner,POINT (-73.99051040000001 40.6864504),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3461,node,5585237318,40.7005594,-73.9883579,,restaurant,Taco Dumbo,POINT (-73.9883579 40.7005594),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3462,node,5585626075,40.704309,-73.9873475,,restaurant,CUPER,POINT (-73.9873475 40.704309),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3790,node,5768241171,40.7035169,-73.9904314,Brooklyn,restaurant,Atrium Dumbo,POINT (-73.99043140000001 40.7035169),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3834,node,5797335695,40.6917365,-73.9864811,,restaurant,Yaso Tangbao,POINT (-73.98648110000001 40.6917365),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3836,node,5798968798,40.6932144,-73.9884852,,restaurant,Rocco's Tacos,POINT (-73.9884852 40.6932144),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3838,node,5799332004,40.6942422,-73.9927815,,restaurant,Lichee Nut,POINT (-73.99278150000001 40.6942422),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3839,node,5799332005,40.6942055,-73.9927988,,restaurant,Nanatori,POINT (-73.9927988 40.6942055),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
3859,node,5807371647,40.6892429,-73.9861585,,restaurant,Chuang Hing,POINT (-73.9861585 40.6892429),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4002,node,5912382463,40.6861374,-73.9939017,,restaurant,Ghang Thai Kitchen,POINT (-73.9939017 40.6861374),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4004,node,5912968126,40.6880052,-73.993359,,restaurant,Cafe Chili,POINT (-73.993359 40.6880052),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4005,node,5912968128,40.6886542,-73.9930486,,restaurant,Lemongrass Grill,POINT (-73.99304859999999 40.6886542),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4032,node,5947271833,40.6860874,-73.9939259,,restaurant,June,POINT (-73.99392589999999 40.6860874),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4148,node,5994557685,40.6902277,-73.9962956,,restaurant,Lillo Cucina Italiana,POINT (-73.9962956 40.6902277),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4219,way,241821256,40.6876593,-73.990083,,restaurant,Ki Sushi,POINT (-73.990083 40.6876593),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4220,way,241821274,40.6885557,-73.9897138,Brooklyn,restaurant,Two8Two Bar & Burger,POINT (-73.9897138 40.6885557),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4221,way,241823711,40.6950883,-73.9962704,Brooklyn,restaurant,Teresa's,POINT (-73.9962704 40.6950883),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4226,way,241833065,40.6947248,-73.9947611,Brooklyn,restaurant,Tenda Asian Bistro,POINT (-73.99476110000001 40.6947248),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4227,way,241833132,40.6953295,-73.9954346,Brooklyn,restaurant,Lantern Thai Kitchen,POINT (-73.9954346 40.6953295),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4231,way,241836266,40.6971948,-73.9926349,Brooklyn,restaurant,Iron Chef House,POINT (-73.9926349 40.6971948),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4238,way,241844797,40.6850745,-73.9917684,Brooklyn,restaurant,Char No 4,POINT (-73.9917684 40.6850745),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4247,way,241852913,40.6984536,-73.992807,,restaurant,Fortune House,POINT (-73.992807 40.6984536),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4248,way,241852919,40.6986589,-73.9926488,,restaurant,Siggy's Good Food,POINT (-73.9926488 40.6986589),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4252,way,245112281,40.6908768,-73.9957294,Brooklyn,restaurant,ChipShop,POINT (-73.9957294 40.6908768),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4277,way,248137943,40.6998098,-73.9921169,Brooklyn,restaurant,Noodle Pudding,POINT (-73.9921169 40.6998098),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4278,way,248138882,40.68789,-73.995706,,restaurant,Ted and Honey,POINT (-73.995706 40.68789),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4279,way,248139408,40.6860274,-73.9944049,Brooklyn,restaurant,Indian Table,POINT (-73.99440490000001 40.6860274),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4280,way,248139433,40.6859173,-73.9945227,Brooklyn,restaurant,Sam's Steaks & Chops,POINT (-73.9945227 40.6859173),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4284,way,248153052,40.6866697,-73.9935352,,restaurant,Joya,POINT (-73.9935352 40.6866697),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4286,way,248155264,40.6877675,-73.9895328,,restaurant,Kyoto,POINT (-73.98953280000001 40.6877675),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4341,way,250387046,40.7028267,-73.9812788,Brooklyn,restaurant,Hillside,POINT (-73.9812788 40.7028267),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4343,way,250398964,40.7023477,-73.988734,,restaurant,La Bagel Delight,POINT (-73.98873399999999 40.7023477),108,11201,0,Brooklyn,53041.0,41094886.7657365,NY,Kings,36,047,http://www.usps.com/,0.0,0.0
4,node,411504676,40.5134027,-74.2513558,Staten Island,restaurant,Angelina's,POINT (-74.2513558 40.5134027),157,10307,0,Staten Island,14096.0,46028382.6297602,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4254,way,245139140,40.5135154,-74.2480785,,restaurant,Towne Deli & Pizzeria,POINT (-74.24807850000001 40.5135154),157,10307,0,Staten Island,14096.0,46028382.6297602,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
4255,way,245139241,40.5100787,-74.2439849,,restaurant,John's Deli,POINT (-74.2439849 40.5100787),157,10307,0,Staten Island,14096.0,46028382.6297602,NY,Richmond,36,085,http://www.usps.com/,0.0,0.0
5,node,447943157,40.7297546,-73.9997579,New York,restaurant,La Newyorkina,POINT (-73.99975790000001 40.7297546),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
71,node,1002880708,40.7215577,-73.9956097,New York,restaurant,Lombardi's Pizza,POINT (-73.9956097 40.7215577),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
222,node,1861646903,40.7242486,-74.0033107,,restaurant,Vin et Fleur,POINT (-74.0033107 40.7242486),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
237,node,1899033658,40.7211598,-73.9966849,,restaurant,Toby's Public House,POINT (-73.99668490000001 40.7211598),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
333,node,2180708702,40.7253898,-73.9948328,,restaurant,Pinche Taqueria,POINT (-73.9948328 40.7253898),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
550,node,2477336967,40.7262443,-74.002053,,restaurant,Raoul's,POINT (-74.002053 40.7262443),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
603,node,2517057117,40.7251551,-73.992578,New York,restaurant,Noho Star,POINT (-73.99257799999999 40.7251551),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
628,node,2547000496,40.7266692,-73.9920603,,restaurant,The Bowery Market,POINT (-73.99206030000001 40.7266692),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
629,node,2547083556,40.727911,-73.9992736,New York,restaurant,Le Souk New York - Restaurant & Hookah Lounge,POINT (-73.9992736 40.727911),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
630,node,2547110366,40.7266786,-73.999973,,restaurant,Dos Caminos,POINT (-73.999973 40.7266786),95,10012,0,New York,24276.0,9193738.99955164,NY,New York,36,061,http://www.usps.com/,0.0,0.0
