,type,id,lat,lon,tags_addr:city,tags_amenity,tags_name
2226,node,4687199589,40.7497376,-73.9774652,,restaurant,Scotty's Dinner
2227,node,4688127189,40.8013126,-73.9652703,,restaurant,Thai Market
2228,node,4694696659,40.9153992,-74.173243,,restaurant,Banana King
2229,node,4696169255,40.9158283,-74.1748425,,restaurant,Griselda's
2230,node,4696515731,40.7433672,-73.9863924,,restaurant,Essen Fast Slow Food
2231,node,4698294070,40.7525598,-73.8272627,,restaurant,
2232,node,4698294074,40.7527529,-73.8268328,,restaurant,
2233,node,4698301369,40.7528695,-73.8268794,,restaurant,
2234,node,4698301370,40.7529404,-73.8269178,,restaurant,
2235,node,4702132535,40.7531517,-73.827033,,restaurant,
2236,node,4706822389,40.7648181,-73.98196,,restaurant,Cognac
2237,node,4708888896,40.7607941,-73.9886943,,restaurant,Fresh From Hell
2238,node,4708892894,40.7617708,-73.9850779,,restaurant,Natsumi
2239,node,4708898489,40.7501765,-73.9862874,,restaurant,Izakaya Mew
2240,node,4711117492,40.7246747,-73.9836941,,restaurant,GG's NYC
2241,node,4711117992,40.7261755,-73.9836033,,restaurant,Black Market
2242,node,4711118291,40.7266479,-73.9832781,,restaurant,Empellon Al pastor
2243,node,4712431903,40.7434898,-73.9771111,,restaurant,Hill and Bay
2244,node,4714345894,40.7475965,-73.9870764,,restaurant,Hana Michi
2245,node,4720357294,40.7552614,-73.9984356,,restaurant,Friedman`s
2246,node,4725248791,40.7298568,-74.0035384,,restaurant,Jack's Wife Freda
2247,node,4725248792,40.7301922,-74.0033333,,restaurant,P.S. Burgers
2248,node,4725251649,40.7301138,-74.0027839,,restaurant,Numero 28 Pizzeria
2249,node,4730213090,40.7198011,-73.9963153,,restaurant,Two hands
2250,node,4731267324,40.6934286,-73.7177702,Elmont,restaurant,BBQ Nite
2251,node,4731267326,40.6919882,-73.719481,Elmont,restaurant,Yardies
2252,node,4738808807,40.7300993,-74.0002841,New York,restaurant,Pommes Frites
2253,node,4739202153,40.7197967,-74.0100083,,restaurant,Locande Verde
2254,node,4739221813,40.7204523,-74.0087431,Tribeca,restaurant,Locande
2255,node,4745476137,40.7213128,-73.9928262,,restaurant,Loreley Beer Garden
2256,node,4745482625,40.7234462,-73.9925887,,restaurant,Paulaner Brauhaus & Restaurant NYC
2257,node,4745485457,40.7239713,-73.992948,,restaurant,Cherche Midi
2258,node,4747234521,40.8688176,-73.9319524,,restaurant,La Marina
2259,node,4747938224,40.6224172,-74.0978576,,restaurant,The Veranda Cafe at Silver Lake Golf Course
2260,node,4749896522,40.712525,-73.948745,,restaurant,Okonomi
2261,node,4751253522,40.6594065,-73.9813641,,restaurant,Brunswick
2262,node,4751507921,40.723681,-74.0045295,,restaurant,lupe's East L.A. Kitchen
2263,node,4755575514,40.7584335,-73.9831005,,restaurant,Tender
2264,node,4755575516,40.7633892,-73.9818081,,restaurant,
2265,node,4757137103,40.7583293,-73.9886792,,restaurant,Roxy Diner
2266,node,4757137104,40.7579073,-73.9851576,,restaurant,Buca di Beppo
2267,node,4758986121,40.7185891,-73.9975527,,restaurant,Paesano's
2268,node,4758986122,40.6920213,-73.9856505,,restaurant,Tío Pio's
2269,node,4764733059,40.7205419,-73.9844418,New York City,restaurant,Ivan Ramen
2270,node,4764733065,40.7213435,-73.9840279,New York City,restaurant,Ariel's Latin Bistro
2271,node,4764733068,40.7208152,-73.9843043,New York City,restaurant,Rizzo's Fine Pizza
2272,node,4764733073,40.720598,-73.9853783,New York City,restaurant,Balvanera
2273,node,4765335224,40.7627368,-73.827985,,restaurant,
2274,node,4767635212,40.7438006,-73.9514397,,restaurant,Jora
2275,node,4767635213,40.7446342,-73.9518851,,restaurant,Green Street LIC
2276,node,4768083425,40.7445356,-73.9533203,,restaurant,New City Chinese
2277,node,4768083426,40.7445922,-73.9532693,Long Island City,restaurant,Madera Cuban Grill
2278,node,4768199310,40.7442537,-73.9537575,,restaurant,Bella Via
2279,node,4768241540,40.7449291,-73.9535546,,restaurant,Corner Bistro
2280,node,4768241543,40.7437118,-73.9536207,,restaurant,Slice
2281,node,4768451479,40.674885,-73.9562196,,restaurant,Taco Truck
2282,node,4770094251,40.7446623,-73.9536385,,restaurant,Tutti Matti
2283,node,4770094252,40.7445767,-73.9536537,,restaurant,"Gizi Wine, Cheese, Chocolate"
2284,node,4770094253,40.7445395,-73.9536714,,restaurant,Tamashi Ramen
2285,node,4770094256,40.7444679,-73.9536832,,restaurant,
2286,node,4771881059,40.7211029,-73.9839363,New York City,restaurant,One More Thai
2287,node,4773391724,40.7212197,-73.9880769,,restaurant,Stanton Social
2288,node,4773429521,40.7574043,-73.9864951,,restaurant,Carmine's
2289,node,4774165525,40.680472,-73.9623881,,restaurant,Milk River
2290,node,4774165527,40.6695954,-73.9580058,,restaurant,Ital Kitchen
2291,node,4774165529,40.6870356,-73.9776009,,restaurant,La Caye
2292,node,4774165530,40.6735803,-73.9674379,,restaurant,Cheryl's Global Soul
2293,node,4775546653,40.7828162,-73.9783521,,restaurant,Emack & Bolio's ice cream
2294,node,4775546656,40.7194124,-73.9968282,,restaurant,Hometown Hotpot & BBQ
2295,node,4775571737,40.7162008,-73.9925703,,restaurant,
2296,node,4775571738,40.7153074,-73.9981965,,restaurant,
2297,node,4775572069,40.765008,-73.9909984,,restaurant,Totto Ramen
2298,node,4775572071,40.7853848,-73.9770675,,restaurant,Jin Ramen
2299,node,4775572230,40.7142487,-73.9979807,,restaurant,Taiwan Pork Chop House
2300,node,4775572231,40.7173294,-73.9945652,,restaurant,
2301,node,4776954938,40.7761311,-73.9624593,,restaurant,Serafina Fabulous Pizza
2302,node,4781268921,40.7610479,-73.9828327,,restaurant,Pizza Hut
2303,node,4790054821,40.7298901,-73.9551052,,restaurant,Karczma
2304,node,4792129913,40.7139447,-73.9942578,New York,restaurant,88 palace
2305,node,4792165598,40.7139194,-73.9935677,,restaurant,
2306,node,4794092321,40.7613487,-73.9822791,,restaurant,Ruth's Chris Steak House
2307,node,4795912927,40.6898108,-73.9817173,,restaurant,The Wei
2308,node,4800374329,40.7562287,-73.9681099,,restaurant,Totto Ramen
2309,node,4802844049,40.706735,-74.0096934,,restaurant,Neapolitan Express
2310,node,4803985122,40.7430465,-73.9337016,,restaurant,Van Dam Diner
2311,node,4803999022,40.7303643,-73.9537452,,restaurant,Chinese Musician
2312,node,4810807413,40.6808485,-73.9968035,Brooklyn,restaurant,Fragole Ristorante
2313,node,4811831522,40.7213867,-73.9879296,,restaurant,el rey
2314,node,4812032522,40.7178102,-74.005449,,restaurant,two hands
2315,node,4813722824,40.5862352,-73.8156801,,restaurant,Uma's
2316,node,4815675028,40.7445513,-73.9929939,,restaurant,Johny's luncheonette
2317,node,4816775623,40.7295991,-73.98792,,restaurant,Soba-ya
2318,node,4837022658,40.8156018,-74.2201111,,restaurant,Mediterranea Fine Cuisine of Montclair
2319,node,4837022659,40.8154223,-74.2199294,,restaurant,Fiamma Wood Fired Pizza
2320,node,4837022934,40.8137699,-74.2189559,,restaurant,Raymond's
2321,node,4837022958,40.813763,-74.2184033,,restaurant,Mundo Vegan
2322,node,4837022960,40.8137109,-74.2179767,,restaurant,Le Petit Parisien
2323,node,4837022962,40.8135877,-74.2179492,,restaurant,Villalobos
2324,node,4837022965,40.8141986,-74.2182588,,restaurant,Bareburger
2325,node,4837022966,40.8144121,-74.218589,,restaurant,Playa Bowls
2326,node,4837022969,40.8141292,-74.2181693,,restaurant,noble east
2327,node,4837022983,40.8145596,-74.2194375,,restaurant,Leone's
2328,node,4837023077,40.8155109,-74.2189058,,restaurant,Paleo Cafe
2329,node,4837023082,40.815397,-74.219201,,restaurant,Casa Piquin
2330,node,4837023083,40.8155613,-74.2194105,,restaurant,Golden River
2331,node,4837023084,40.815779,-74.2194619,,restaurant,Nori
2332,node,4837099591,40.8151989,-74.2186865,,restaurant,Samba
2333,node,4837099594,40.8150312,-74.2186306,,restaurant,Mesob Ethiopian
2334,node,4837099595,40.8149934,-74.2185959,,restaurant,Costanera
2335,node,4837099599,40.8142559,-74.2173172,,restaurant,Sushi Hana Japanese
2336,node,4837099614,40.8134732,-74.2173038,,restaurant,Pure Pita
2337,node,4837099615,40.8133566,-74.2171805,,restaurant,Mancinni's
2338,node,4837099616,40.8131336,-74.2169379,,restaurant,Cuban Pete's
2339,node,4837099619,40.8129383,-74.2160077,,restaurant,Ani Ramen
2340,node,4837099620,40.8129121,-74.2159692,,restaurant,Spice II Thai Cuisine
2341,node,4837099829,40.8130578,-74.216131,,restaurant,Aozora
2342,node,4837099830,40.8118233,-74.2154936,,restaurant,Cut & Solo's Grill
2343,node,4837099831,40.8118568,-74.2152663,,restaurant,China Royal
2344,node,4837099834,40.8116688,-74.2150583,,restaurant,Joey Thai
2345,node,4837099835,40.8118262,-74.2145288,,restaurant,Fascino
2346,node,4837099836,40.8113759,-74.2140492,,restaurant,Bankers Cafe
2347,node,4837099841,40.810695,-74.2140057,,restaurant,Greek Taverna
2348,node,4837099845,40.8126864,-74.2146819,,restaurant,Ah'Pizz Montclair
2349,node,4837099867,40.8112826,-74.2135887,,restaurant,Pig & Prince Restaurant
2350,node,4838600621,40.7223005,-73.9412454,,restaurant,Nina's Restaurant & Pizzeria
2351,node,4840395322,40.7657503,-73.9833487,,restaurant,Indikitch
2352,node,4842467840,40.7536984,-73.9921149,New York,restaurant,Roast Kitchen
2353,node,4843811822,40.5983011,-73.9625624,,restaurant,Stolovaya
2354,node,4843851221,40.7647616,-73.9915059,,restaurant,The Waylon
2355,node,4844071626,40.7060487,-74.0072938,,restaurant,Dig Inn
2356,node,4844071628,40.7071658,-74.0050668,,restaurant,Niko Niko
2357,node,4844210421,40.7424976,-73.9863663,,restaurant,A Voce
2358,node,4844786527,40.7408535,-73.9874276,,restaurant,Schnippers
2359,node,4845866423,40.7075857,-74.0018061,,restaurant,Nelson Blue
2360,node,4845866424,40.7074502,-74.0020779,,restaurant,Barbalu
2361,node,4845866426,40.707271,-74.0023954,,restaurant,Dorlan's Tavern & Oyster Bar
2362,node,4846131422,40.7064205,-74.0067727,,restaurant,Semson Eatery
2363,node,4846263476,40.6440088,-73.9762317,Brooklyn,restaurant,Bagels & Deli
2364,node,4847618222,40.7050515,-74.0088512,,restaurant,11 Hanover Greek
2365,node,4847808622,40.7798375,-73.767068,,restaurant,Bayside Marina
2366,node,4848257929,40.7219422,-73.9936778,,restaurant,Rebelle
2367,node,4848257932,40.7188968,-74.0063291,,restaurant,Distilled
2368,node,4848257934,40.7141305,-73.9653569,,restaurant,Sunday in Brooklyn
2369,node,4848257935,40.718121,-73.95991,,restaurant,Sea Thai Restaurant
2370,node,4848257937,40.7195622,-73.9607436,,restaurant,Shelter
2371,node,4848258121,40.7606384,-73.9903951,,restaurant,
2372,node,4848258122,40.7247851,-73.9914333,,restaurant,Momofuku Ko
2373,node,4848258123,40.7145259,-73.9651921,,restaurant,12 Chairs Cafe
2374,node,4848258521,40.7329659,-73.9901976,,restaurant,The PokéSpot
2375,node,4848258525,40.719227,-74.0065567,,restaurant,Terra
2376,node,4848258526,40.7130087,-73.9590127,,restaurant,Tabare
2377,node,4849652021,40.711119,-74.006871,,restaurant,Augustine
2378,node,4849663224,40.7235219,-73.9958238,,restaurant,Miss Paradis
2379,node,4849868121,40.7230224,-73.9945754,,restaurant,Pizza Prince
2380,node,4850227822,40.707782,-74.0018443,,restaurant,SUteiShi
2381,node,4850227824,40.7080782,-74.0020772,,restaurant,The Hideaway Seaport
2382,node,4850229121,40.7073831,-74.002626,,restaurant,Il Brigante
2383,node,4850903425,40.7588197,-73.8316524,,restaurant,White Bear
2384,node,4850904721,40.7479759,-74.0005778,,restaurant,Citizens of Chelsea
2385,node,4850935021,40.7598382,-73.8326456,,restaurant,Nan Xiang Xiao Long Bao
2386,node,4851501922,40.7173299,-74.0002722,,restaurant,Nha Trang Centre
2387,node,4851501923,40.7148384,-73.998357,,restaurant,Joe's Ginger
2388,node,4855020321,40.5907827,-73.79681,,restaurant,Thai Kitchen by the Sea
2389,node,4858838221,40.7579417,-73.9868307,,restaurant,carmine's time square
2390,node,4860141023,40.7080225,-74.0143548,,restaurant,Sauce & Barrel
2391,node,4860141724,40.7046891,-74.0105964,,restaurant,No. 1
2392,node,4864396484,40.6808131,-73.967531,Brooklyn,restaurant,Chuko
2393,node,4866584521,40.587793,-73.9606134,,restaurant,Nargis Cafe
2394,node,4866589921,40.5765048,-73.9651639,,restaurant,Varenichnaya
2395,node,4870096821,40.7443417,-73.9313867,,restaurant,Empire Express
2396,node,4870096822,40.5835668,-73.9510918,,restaurant,Istanbul
2397,node,4870096824,40.5777647,-73.9554863,,restaurant,Kashkar Cafe
2398,node,4870096921,40.5840139,-73.9508708,,restaurant,Cafe Dushanbe
2399,node,4870528147,40.6904913,-73.9599668,,restaurant,Sapphire Indian Restaurant
2400,node,4871640124,40.6869145,-73.9842848,Brooklyn,restaurant,Bacchus
2401,node,4872523321,40.7119244,-73.9993673,,restaurant,Famous Calabria Pizza
2402,node,4872742422,40.7035882,-74.0100394,,restaurant,Da Vinci
2403,node,4872760221,40.703485,-74.0102414,,restaurant,Kome Waza
2404,node,4872760421,40.7090684,-74.0057404,,restaurant,Matryoshka
2405,node,4872779121,40.7047017,-74.0088567,,restaurant,Al Horno
2406,node,4875126273,40.7469731,-73.9853445,,restaurant,Soju House
2407,node,4876000423,40.6372681,-73.7449774,,restaurant,Bayside House
2408,node,4876688441,40.6372713,-73.7449301,,restaurant,Bay House
2409,node,4876688443,40.6618296,-73.7200492,,restaurant,Panera Bread
2410,node,4880765443,40.7097912,-73.7948917,Jamaica,restaurant,Grace Restaurant
2411,node,4880872875,40.7430465,-73.9961727,New York City,restaurant,Limón Jungle
2412,node,4881005162,40.7408235,-73.9883122,New York,restaurant,Flats Fix
2413,node,4881021657,40.7342421,-74.0064282,,restaurant,Swine
2414,node,4881982922,40.6883505,-73.9889597,,restaurant,Sottocasa
2415,node,4881982923,40.6880536,-73.9881875,,restaurant,French Louie
2416,node,4884529013,40.674727,-73.9764984,,restaurant,Scottadito
2417,node,4886770821,40.7485141,-73.9891844,,restaurant,Barilla
2418,node,4887019669,40.7685765,-73.9252559,Astoria,restaurant,Crescent Kitchen
2419,node,4894308221,40.895763,-73.9781682,,restaurant,Las Maravillas de Tulcingo
2420,node,4899825222,40.7231753,-73.9879366,,restaurant,Tai Thai
2421,node,4899832021,40.7237504,-73.9878589,,restaurant,Spiegel
2422,node,4900542421,40.7075865,-73.9549766,,restaurant,Mexico 2000
2423,node,4906915121,40.7738465,-74.0280706,,restaurant,Burger King
2424,node,4909127621,40.7621257,-73.9901556,,restaurant,Leon Bakery
2425,node,4909127623,40.7621602,-73.9901271,,restaurant,Abace Sushi
2426,node,4909127625,40.762045,-73.9902183,,restaurant,Casa Agave
2427,node,4909127627,40.7612035,-73.9871437,,restaurant,
2428,node,4909655522,40.7347972,-74.0018919,,restaurant,Dominique Ansel Kitchen
2429,node,4913377711,40.7555903,-73.9907507,,restaurant,KungFu Kitchen
2430,node,4915160821,40.7069986,-73.834408,,restaurant,New Metro Sushi Cafe
2431,node,4915161021,40.7061937,-73.8313228,,restaurant,Hangar 11
2432,node,4915258223,40.7048909,-74.0066253,,restaurant,Westville
2433,node,4915258227,40.7074441,-74.0066143,,restaurant,The Ketch Brewhouse
2434,node,4915759321,40.7194569,-73.9941758,,restaurant,Esther and Carol
2435,node,4917872022,40.7182655,-73.9979654,,restaurant,Da Gennaro
2436,node,4922311226,40.7272029,-73.9889107,,restaurant,Thailand Cafe
2437,node,4922432824,40.7088076,-74.0053094,,restaurant,Ruben's Empanadas
2438,node,4924478623,40.7290263,-73.9502931,,restaurant,Oasis
2439,node,4924671521,40.710565,-73.9679113,,restaurant,Barano
2440,node,4925422622,40.7084019,-74.0014771,,restaurant,Mark Joseph Steakhouse
2441,node,4927169621,40.708951,-74.0054626,,restaurant,Sophie's Cuban Cuisine
2442,node,4927169623,40.7557488,-73.9702226,,restaurant,Ashton's Alley Sport Bar
2443,node,4928962209,40.8259256,-73.9473575,New York,restaurant,Chopped Parsley
2444,node,4928962211,40.8268145,-73.9466673,New York,restaurant,Mumbai Masala Indian Grill
2445,node,4930944423,40.7144941,-74.016133,,restaurant,Parm Battery Park City
2446,node,4931621748,40.7674279,-73.9122888,Astoria,restaurant,Mumbar
2447,node,4931621762,40.7679918,-73.9114597,Queens,restaurant,Little Morocco Mediterranean Cuisine
2448,node,4931633945,40.7686833,-73.9108993,Astoria,restaurant,Pizza Ghetti
2449,node,4931671121,40.5913032,-73.9919557,,restaurant,Orange Grill
2450,node,4933640824,40.7638544,-73.8271107,,restaurant,Kum Gang Sang
2451,node,4937245524,40.7090349,-74.0046918,,restaurant,T.J. Byrnes
2452,node,4937245525,40.7088587,-74.0040288,,restaurant,Squires Diner
2453,node,4937329121,40.7230152,-73.9945648,,restaurant,Prince Street Pizza
2454,node,4937383521,40.7090016,-74.0056931,,restaurant,Bennie Thai Cafe
2455,node,4938688122,40.7149659,-73.9984077,,restaurant,Delight 28 Restaurant
2456,node,4938688421,40.7519889,-73.8261463,,restaurant,HLY Chinese Restaurant
2457,node,4946370275,40.7912545,-74.0009105,,restaurant,Rumba Cubana Restaurant
2458,node,4947115422,40.7223438,-73.9900895,,restaurant,Spaghetti Incident
2459,node,4947130221,40.7219052,-73.9958088,,restaurant,Rice to Riches
2460,node,4947135921,40.7291866,-74.0016769,,restaurant,Masala Times
2461,node,4947596122,40.7292228,-73.9780228,,restaurant,M & J
2462,node,4947717722,40.7263506,-73.9889224,,restaurant,Nomad
2463,node,4947717723,40.7153543,-73.9913875,,restaurant,Fung Tu
2464,node,4947722221,40.7383894,-73.988414,,restaurant,Gramercy Tavern
2465,node,4947749921,40.7344402,-74.0098339,,restaurant,Perry St
2466,node,4947752421,40.774652,-73.9587019,,restaurant,Candle 79
2467,node,4947760421,40.7523558,-73.9835488,,restaurant,Szechuan Gourmet
2468,node,4947761822,40.7470756,-73.9850776,,restaurant,Kang Ho Dong Baekjeong
2469,node,4947762721,40.7498945,-73.9776977,,restaurant,Kaijitsu
2470,node,4947767421,40.712384,-74.0154247,,restaurant,L'Appart
2471,node,4947796521,40.7348108,-74.0018905,,restaurant,Dominique Ansel Kitchen
2472,node,4947800021,40.7477054,-73.9862346,,restaurant,Food Gallery 32
2473,node,4951697322,40.7031385,-73.9323303,,restaurant,Forrest Point
2474,node,4953706821,40.7254542,-74.0047415,,restaurant,Café Altro Paradiso
2475,node,4956041077,40.7561717,-73.9681752,,restaurant,Hide-Chan Ramen
2476,node,4957074133,40.7179965,-73.9895307,,restaurant,Farmhouse
2477,node,4964211688,40.7078212,-73.8018877,Jamaica,restaurant,Sybil's Restaurant & Bakery
2478,node,4964211689,40.7080936,-73.8019752,Jamaica,restaurant,Spicy Lanka
2479,node,4965009121,40.7215049,-74.0316371,,restaurant,Taphouse
2480,node,4969193447,40.790352,-73.9460703,New York,restaurant,212PIZZAMAN
2481,node,4969397721,40.720987,-73.983974,,restaurant,Mughlai Indian Cuisine
2482,node,4969437140,40.8099516,-74.1466977,,restaurant,Stephanies BBQ
2483,node,4971119410,40.7976941,-73.9390545,New York,restaurant,Hot Jalapeno Restaurant
2484,node,4971235210,40.7585291,-73.9191613,Astoria,restaurant,Basurero
2485,node,4971235212,40.7583823,-73.9192954,Astoria,restaurant,Lunera
2486,node,4971966921,40.7162032,-74.0071958,,restaurant,Tribeca Kitchen
2487,node,4971985122,40.7161674,-74.0071773,,restaurant,Tribeca Kitchen
2488,node,4972315823,40.7078644,-74.0134822,,restaurant,George's New York
2489,node,4976266820,40.7672415,-73.9681374,,restaurant,Match 65
2490,node,4977281127,40.7297927,-74.0046364,,restaurant,Spunto Thin Crust Pizza
2491,node,4978024823,40.7200616,-73.9972674,,restaurant,La Mela Italiano
2492,node,4980494073,40.7992995,-73.9358857,New York,restaurant,Wimpy's Hamburger Place
2493,node,4986038921,40.6771503,-73.9688168,,restaurant,Olmsted
2494,node,4987134521,40.8024602,-73.9502299,,restaurant,Amy Ruth's
2495,node,4992984181,40.638042,-74.0790867,Staten Island,restaurant,El Pastorcito
2496,node,4995779508,40.7459104,-73.9528742,,restaurant,Manducatis Rustica
2497,node,4995779519,40.7457629,-73.9532491,,restaurant,Alobar
2498,node,4995779520,40.7456978,-73.9532648,,restaurant,Murasaki
2499,node,4995779923,40.7453396,-73.9533797,,restaurant,Blend
2500,node,4995779924,40.7452114,-73.9534365,,restaurant,Woodbrine's
2501,node,4995779929,40.7449402,-73.9531923,,restaurant,L'Inizi Pizzeria
2502,node,4995781960,40.7445894,-73.9490417,,restaurant,Manducatis
2503,node,4995784457,40.7470426,-73.9420947,,restaurant,Mr. Wonton
2504,node,4995784459,40.7469105,-73.9424756,,restaurant,The Burger Garage
2505,node,4995784462,40.7468688,-73.944376,,restaurant,L.A. Gourmet
2506,node,4995784464,40.7462573,-73.9441291,,restaurant,Brooks
2507,node,4995784468,40.7458167,-73.9452343,,restaurant,Bai
2508,node,4995784470,40.7457649,-73.9453798,,restaurant,Gaw Gai
2509,node,4995839311,40.750993,-73.9460359,,restaurant,5 Star
2510,node,4995839317,40.7488173,-73.9501159,,restaurant,John Brown
2511,node,4995839492,40.7488008,-73.9397272,,restaurant,Cranberry
2512,node,4995849479,40.7623774,-73.9739888,,restaurant,Trump Grill
2513,node,4998805618,40.733034,-73.991341,,restaurant,V Burger
2514,node,4998806129,40.7357925,-73.9892848,,restaurant,TGIFridays
2515,node,5000822022,40.7427911,-73.9998475,,restaurant,Buns Bar
2516,node,5001908521,40.7321977,-74.005227,,restaurant,Moustache
2517,node,5002391378,40.7332996,-74.1730551,,restaurant,
2518,node,5005270314,40.7412627,-74.1694198,,restaurant,Crown Fried Chicken
2519,node,5005273935,40.7416313,-74.1704918,,restaurant,Nizi Sushi
2520,node,5005273936,40.7416169,-74.170589,,restaurant,Central Restaurant
2521,node,5005273944,40.7409029,-74.1712839,,restaurant,Burger Walla
2522,node,5005273948,40.7405626,-74.1714184,,restaurant,The Green Chickpea
2523,node,5005273950,40.7408075,-74.1723036,,restaurant,Robert's Pizzeria
2524,node,5005273951,40.7407862,-74.1722385,,restaurant,La Cocina
2525,node,5005273952,40.7407615,-74.1721691,,restaurant,Thai Cuisine Express
2526,node,5005273955,40.7399462,-74.1712904,,restaurant,The Halal Guys
2527,node,5005273962,40.738927,-74.171874,,restaurant,Grabagreen
2528,node,5005392449,40.7366887,-74.1652154,,restaurant,Don Pepe
2529,node,5005393065,40.741262,-74.1685023,,restaurant,Chinatown Diner
2530,node,5005918101,40.7384152,-73.9857609,New York,restaurant,Maialino
2531,node,5007572821,40.7638883,-73.9882214,,restaurant,Bricola
2532,node,5012465531,40.6903683,-73.8141346,,restaurant,Singh's Roti Shop & Bar
2533,node,5015212723,40.7272019,-74.0015971,,restaurant,Pepe Rosso
2534,node,5015736844,40.627309,-73.739444,,restaurant,Panera Bread
2535,node,5017262721,40.7678887,-73.968481,,restaurant,Bar Italia
2536,node,5017262722,40.7657768,-73.9700287,,restaurant,Nello
2537,node,5017273762,40.7455317,-74.2590205,South Orange,restaurant,Walia Ethiopian Restaurant
2538,node,5017730525,40.5887708,-74.1918126,,restaurant,Wendy's
2539,node,5017835623,40.7386202,-73.9887321,,restaurant,Nur
2540,node,5018994210,40.61269,-73.9262938,,restaurant,Mandarin House
2541,node,5018995434,40.6180815,-73.9324093,,restaurant,E Sushi
2542,node,5019124322,40.7287239,-74.0000031,,restaurant,Uncle Ted's
2543,node,5019124421,40.7587628,-73.9788994,,restaurant,The Sea Grill
2544,node,5021168321,40.7687279,-73.9831588,,restaurant,Landmarc
2545,node,5022188089,40.7667496,-73.9207265,,restaurant,Namaste
2546,node,5022189196,40.7660055,-73.919147,,restaurant,Bagels on the Ave
2547,node,5022683304,40.5736264,-74.1165251,,restaurant,Pho Rainbow
2548,node,5022683519,40.5736255,-74.1160977,,restaurant,Cantina Mexicana
2549,node,5023063821,40.7032425,-73.9937383,,restaurant,Ignazio's
2550,node,5025123021,40.5774376,-73.9642057,,restaurant,At Your Mother-in-Law
2551,node,5026582327,40.7605173,-73.9900277,,restaurant,Becco
2552,node,5026597723,40.6793219,-73.9207997,,restaurant,Hundred Acres
2553,node,5026600021,40.7605821,-73.9901543,,restaurant,Lattanzi
2554,node,5031338511,40.5866526,-74.0916889,,restaurant,Park Bagels
2555,node,5031339480,40.5731195,-74.1150264,,restaurant,Brioso Ristorante
2556,node,5032403221,40.7590021,-73.9882743,,restaurant,John's Pizza
2557,node,5035203421,40.5764063,-73.9823799,,restaurant,Gardilos
2558,node,5041286121,40.7280649,-73.9852302,,restaurant,kikoo sushi
2559,node,5043497798,40.6672936,-73.9810567,Brooklyn,restaurant,Rice Thai
2560,node,5044932422,40.85657,-74.1238101,Passaic,restaurant,Sevilla
2561,node,5057079090,40.759988,-73.9917263,New York,restaurant,Rudy's Bar & Grill
2562,node,5057349221,40.7236421,-73.9505661,,restaurant,Sapporo Ichiban
2563,node,5057453101,40.7566589,-73.9294381,,restaurant,Holy Guacamole
2564,node,5057453978,40.7425569,-73.953817,Long Island City,restaurant,Cafe Henri
2565,node,5060721321,40.7286314,-73.9997681,New York,restaurant,Carroll Place
2566,node,5061206121,40.7609089,-73.985336,,restaurant,Da Marino
2567,node,5062423324,40.6332937,-74.0267606,,restaurant,Brooklyn Beet Company
2568,node,5063245468,40.7449069,-73.9042142,,restaurant,Woodside Cafe
2569,node,5063260810,40.7454098,-73.9036938,,restaurant,Stop Inn
2570,node,5063261227,40.7451387,-73.9040375,,restaurant,F. Ottomanelli Burgers & Belgian Fries
2571,node,5065021422,40.6827335,-73.963859,,restaurant,Otway
2572,node,5065187821,40.729096,-73.9539689,,restaurant,Cristina's
2573,node,5066943021,40.7203641,-73.9874689,,restaurant,Patacon Pisao
2574,node,5067159523,40.7709378,-73.9576868,,restaurant,Belgian Brasserie
2575,node,5068054721,40.7572991,-73.8607057,,restaurant,
2576,node,5075011630,40.7448824,-73.9885824,,restaurant,Nomad
2577,node,5078008449,40.7668216,-73.9128253,,restaurant,El Roche Lebanon
2578,node,5079331940,40.7369497,-73.986783,,restaurant,Friend of a Farmer
2579,node,5082829401,40.7439584,-73.9068416,,restaurant,Stephanie Spanish Food
2580,node,5082832548,40.7456144,-73.9058707,,restaurant,Peking BBQ
2581,node,5082834123,40.7443929,-73.9128314,,restaurant,Rainbow
2582,node,5082835847,40.7534631,-73.9069621,,restaurant,Orange Hut
2583,node,5087049881,40.7822962,-73.9537168,,restaurant,Lolitas Kitchen
2584,node,5087340721,40.7237585,-73.9515147,,restaurant,Pretty Southern
2585,node,5087340722,40.724099,-73.9508426,,restaurant,Wasabi
2586,node,5087340921,40.7246703,-73.9511656,,restaurant,Cherry Point
2587,node,5087640508,40.7500519,-73.9947718,New York,restaurant,Panda Express Chinese Kitchen
2588,node,5087643622,40.7523944,-73.9930593,,restaurant,Famiglia Pizzaria
2589,node,5090749091,40.765439,-73.9656562,,restaurant,Barbaresco
2590,node,5090752521,40.7638395,-73.9672064,,restaurant,Lilliandloo
2591,node,5090752551,40.7543705,-73.973706,,restaurant,Pret a Manger
2592,node,5090753899,40.7499899,-73.9773278,,restaurant,Nirvana Indian Cuisine
2593,node,5097810483,40.7300338,-73.9832859,,restaurant,Heath
2594,node,5097819389,40.7307115,-73.9854886,,restaurant,John's Restaurant and Pizza
2595,node,5099589357,40.7294683,-74.001062,,restaurant,Mint Masala
2596,node,5101299222,40.7066395,-74.0135337,New York,restaurant,Bravo Kosher Pizza
2597,node,5101299223,40.7070263,-74.0132592,,restaurant,Sale & Pepe
2598,node,5101302622,40.7067641,-74.0134049,,restaurant,T.GI. Friday's
